,text,label
398,@user I can kind of see myself doing what she's doing #Femalepower #yolo #SemST,2
399,"If you're a feminist, stop whining on the internet and step up your game. Guys in Baltimore riot for their cause. Get shit done. #SemST",1
400,Heterosexual male's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye.  #SemST,1
401,"Of course ugly feminists hate sexy porn stars, rhinos hate the fact they they will never be a unicorn.  #GamerGate #SemST",1
402,All the feminist block me because I speak true. #SemST,1
403,Mother and I were laughed at by first graders because mother threw a bug on me and we both screamed and ran away #strongwomen #SemST,0
404,@user the friend of my enemy is my pizza delivery guy. #vegans #blessed #SemST,0
405,CEOs apologizing to feminists pressure only awards Feminism with its sought-after intellectual immunity. #GamerGate #SemST,1
406,Feminism then: Fight for women's rights  Feminism now: Find the most petty first world problem to whine about.  #SemST,1
407,@user @user If you buy into this brainwashing I hope you never get selected for jury duty involving a sex crime #SemST,1
408,You don't have to be anti-men to be pro-women. ~ #SheQuotes #Quote #women #men #SemST,2
409,Walking through my neighborhood i saw 5 different fathers taking care of the toddler with no woman nearby  #househusband #SemST,2
410,"@user @user so labeling womne? OMG SEXISM! labeling men? well, most men are like that, so... #SemST",1
411,Because all human beings are created equally by nature. #SemST,2
412,#Feminists can now prove Wage Gap... yet no lawsuits have come forward of women paid less... maybe it doesn't exist.  #SemST,1
413,"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  #GamerGate #SemST",1
414,Feminist outrage over American girls being recruited by ISIS? Zero. #SemST,1
415,"Those fucking feminists...   Sir Tim Hunt was fired over lies. Following his joke, he praised women in science.   #SemST",1
416,#HowToBeUnhappyLikeAFeminist?  Feminists fill their conversations with gossip & HATE AKA #killallmen.  #GamerGate #SemST,1
417,@user @user @user going #FullMcIntosh for only the 737th consecutive time. #SJWLogic #SemST,1
418,#MagicMikeXXL is the most feminist movie I have seen since #MadMax. Good work! #SemST,1
419,I dont need white privillaged men coming up to me telling me my beliefs and fashion are unacceptable #furry #Feminist #SemST,2
420,they opened a blenders in the vhs GIRLS bathroom today! #TheMoreYouKnow #SemST,0
421,Omfg... definition of first world problems. #FuckFeminism #SemST,1
422,"NiceFeminists are passive onlookers to man-hate. Their excuse?  ""It's not up to me to prevent hate in my movement!""  #SemST",1
423,@user @user 10 to realize this is all actually a symbol for #SemST,0
424,So now I'm sexist for saying that if a women can't deal with a bad joke she's going to suffer when it comes to adv maths  #SemST,1
425,Strict gender roles in the context of a true marriage devoted to raising children will always be the ideal. No substitutes. #tcot #SemST,1
426,".@GloriaSteinem said, ""Women are not going to be equal outside the home until men are equal in it."" Do you agree? #antifeminism #SemST",1
427,Men want women to take their name in marriage for male pride. Because female pride doesn't matter. #genderequality #SemST,2
428,How can you be female and not be a feminist? Like do you not care about your rights as a women or what? #SemST,2
429,"Goldstein is the #SanFrancisco City Archivist, she asks ""Where are the women in the history of our city?"" #alaac15 #archives #SemST",2
430,"This always infuriates me. If I was male would I be asked these questions? would I be stereotyped as a 'bitch', 'cold hearted' or #SemST",2
431,@user @user please RT for our gender equality project! #SemST,2
432,people actually brag about how dank their shatter wax shit is on instagram pls kill me #lol #dabs #wax #420 #SemST,0
433,@user wtf what about single fathers #SemST,1
434,@user I hope there is a women's size for the #GameofKings championship belt. Or is that just for men? #SemST,1
435,tired of anti-womanist respectability politics. we need a safe space for women can look like they're at the club at an interview #SemST,2
436,RT @user #HowToSpotAFeminist like @user They block you & then stalk you for days/weeks afterwards. #SemST,1
437,"Gender research helps to develop nursing research  theoretical frameworks, concepts and methodology. @user #research #SemST",0
438,@user don't be saying these inconvenient truths. It might hurt the narrative. #SemST,0
439,"The mentality of #GamerGate is,   ""HEY! OUR Feminists are suuuuper stable! BTW don't agitate them with any criticism""  #SemST",1
440,In reading the #BeingFemale tweets I realized how fortunate I am to be able to rent and live in an apartment alone. #rights #fight #SemST,1
441,Ignoring peer-reviewed research and empirical evidence is such a feminist thing to do. #GamerGate #NotYourShield #SemST,1
442,@user lol! Young male children for #SemST,0
443,Suns out....  Dresses out...  #StreetHarassment out...  This shouldn't be daily life  #YesAllWomen @user #SemST,2
444,"I refuse to accept that there is a unbreakable glass ceiling, after all if you hit glass hard enough it will shatter #glassceiling #SemST",2
445,"IF FEMINISTS WERE HONEST   ""I want a worldwide matriarchal dictatorship with all men enslaved to women""   #GamerGate #SemST",1
446,TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s). #SemST,1
447,@user its cool I got the greenlight I'm back on ur side #SemST,0
448,"Dear 80 percent of women: you don't think like us hence you are scum. - Love, @user #GamerGate #SemST",1
449,Women who falsely accuse men of rape DO NOT care about exploting the suffering of real rape victims.  #GamerGate #SemST,1
450,#HowToSpotAFeminist?->  7 Feminists compare themselves to successful men & non feminist women to harbor jealousy.  #SemST,1
451,WHEN A FEMINIST IS IRRITABLE AND PREACHING FEMINISM YOU KNOW SHE'S MISPLACED HER VIBRATOR. #feminist #Feminists #SemST,1
452,V! Can't wait to see you! # #SemST,0
453,@user -- give us a follow back.   #feminist #SemST,2
454,@user love how it doesn't distract female teachers #SemST,0
455,"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals #SemST",1
456,Sometimes I overheat and want to take off my shirt but can't because of social expectations of people with breasts. ;n; #SemST,2
457,"@user amazing show in Leicester tonight, best comedy show I've ever seen, incredible! #upgradeyourself #SemST",0
458,RT @user Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's. #SemST,1
459,Male rape is one of the most under-reported crimes; male rape survivors are among the most under-served crime victims. #SemST,0
460,@user Also im assuming you claim to be one...yet you just called me an idiot and you dont even know me. Nice. #SemST,0
461,Feminists like you are like religious people who CANNOT understand why Atheists reject their nonsense @user  #SemST,1
462,@user You just gained a new follower! The #misogynist #maritalrapedebate views has got me outraged! #SemST,2
463,Australia even has a fucking Minister for women for fucks sake!IsAwful #SemST,1
464,@user u have no reason to need feminism in the 1st world.u are equal. Stop trying to make a case for victimhood. #SemST,1
465,"Some guy just called me a gentleman for holding the door open for him. He then corrected himself & said ""I'm sorry, gentlewoman! #SemST",2
466,"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights #SemST",1
467,What is wrong with you people. Women with self respect should be coveted. Or have we been listening to too much Rush? #SemST,2
468,"Eating a bagel by myself rocking out to ""Man! I Feel Like a Woman!"" #ponytail #freedom #SemST",2
469,#HowToKeepYourGirlHappy treat her like your partner & not like your superior #SemST,1
470,"I'd rather share the road with a man who just pulled an all nighter and blew a .2 than a sober, well rested, woman. #Equality #SemST",1
471,"Watch colors code red now. It shows how a newly wedded wife con's the family. ,""con bride"" #colors #scrap498a #SemST",0
472,It doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women #MaryJaneLives #SemST,2
473,@user @user @user and @user are why feminists don't live on the same planet as us. #SemST,1
474,"I'll gladly accept my face on ""the least used of the most used bills"" #NeverSatisfied #SemST",0
475,RT @user So #SpankAFeminist is sooooo horrible but #killallmen is perfectly fine ! I see how it is!! #SemST,1
476,Seriously can't believe there are so many Hilary supporters right now.  #SemST,1
477,Sexism is power plus prejudice? So Anita is sexist by her own definition because of her new title in time #Anitasarkeesian #SemST,1
478,Feminism is built on hatred. Nothing to do with equality or any other humanitarian grounds #Don'tMancriminate #SemST,1
479,Done with crime shows making rape about the father instead of the victim #SemST,2
480,RT @user Let's demand less cat-calling and more cats! #ndsufeminist #Feminist #cats #DogsCanComeToo #SemST,2
481,Feminism is not just about women; it's about letting all people lead fuller lives ~ @user #life #SemST,2
482,"@user True, but it's in quotes, and I had to take the opportunity to promote #SemST",0
483,The single biggest stimulus the economy can have is equal pay. - Gloria Steinem #alaac15 #SemST,2
484,Women are superior to men in every aspect #feminist #SemST,2
485,@user  Proud to say I don't listen to fat crossed eyed MJ #SemST,0
486,@user i'm advocating men to stop loving women. Just have sex with them . #everydaysexism #SemST,1
487,#HowToSpotAFeminist?->  10 Feminists struggle to control their lives and try to micromanage other women's lives.  #SemST,1
488,"RT EmilAaslund: Dear third wave feminists: I hate you, not women. Get your definitions straight. #GamerGate #slipperyslope #NotYo... #SemST",1
489,Hey guyz I'm talking about Baltimore *social issues* super smart super current events #SemST,0
490,"We are 51% of the population and only 17% of Congress. The #WarOnWomen is absolutely a real thing. Wake up, America. #SemST",2
491,@user I've been pretty well. Enjoyed your response to #SemST,0
492,"Job should always go to best candidate, regardless of gender. Gender shouldn't even matter anymore, it's 2015! #PaulHenry #SemST",2
493,The fact that Chris Brown is somehow still famous is why I need #SemST,0
494,"#WeNeedFeminism because #NoMeansNo it doesnt mean yes, it doesnt mean try harder!  #YesAllWomen @user #RT #SemST",2
495,YOU'RE A GIRL AND HAVE A SEX DRIVE!? YOU MUST BE A SLUT! #feminist #SemST,2
496,The responsibilities Feminism admits are as ornamental as the intelligence of the average feminist. #OnlyRights #SemST,1
497,"@user its called sexual coercion, and it is the same as rape. #RapeCulture #SemST",2
498,@user and the offensive joke is left out of the context... #SpankAFeminist  #SemST,1
499,@user lol Jaewon you are so good in the hood! We just like poetry over pressing issues #SemST,0
500,#feminists gave women the right to vote. #feministsareliars Nevermind 2/3 of men that voted to give them that right. #SemST,1
501,Pop quiz: Whats the greatest fear of the oppressor? #humanrights #BlackLivesMatter #SemST,0
502,@user @user We can't pass judgements and offer advice on issues like hijab as if they belong to subaltern cultures.  #SemST,0
503,"Watch out, the feminists' next move will probably be demanding pay for the First Lady. #SemST",1
504,RT VivienneDenue: bittergourd TheMarySue thank you! My game is going to knock your socks off! #femaleprotagonist #gamersunite #in... #SemST,2
505,Amusing. Feminists fly into a creationist rage whenever their belief in the patriarchy is questioned. #GamerGate #SemST,1
506,"When did trivializing the suffering of authentic rape victims become a ""sport""?  Welcome to feminism.   #GamerGate #SemST",1
507,"@user also, sorry I'm too busy being a gorgeous feminist to give a shit about your beauty standards #SemST",2
508,"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant #SemST",1
509,"@user Oh, come now! We both know she doesn't mean it *like that* -- only when it's advantageous! #SemST",1
510,I brace myself for the onslaught anytime I walk by any man on the street.  #catcalling #streetharassment #equality #sexism #SemST,2
511,"I have seen feminists disagree by saying ""shut up."" Aside from simple manners, this treatment of others is befuddling. ~ @user #SemST",1
512,"GETTING OFFENDED  Is the simplest, most effective lie to manipulate others. Feminism & Religions love it. #GamerGate #SemST",1
513,The rule of attention is you always get both: wanted and unwanted. But Feminists hypocrites only want one. #GamerGate #SemST,1
514,the fact that people think women need to be appealing and attractive to be heard/seen as equal is why we need feminism #SemST,2
515,"Pissed that I got ""talked to"" but he didn't  #SemST",2
516,So you want equality in the work place between men and woman but you won't take the trash out..? Makes sense #SemST,1
517,"@user Yes,a ""greater"" understanding because ur's is ""superior"" 2 mine LOL #IDontNeedFeminism #SemST",1
518,"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"".   #GamerGate #NotYourShield #SemST",1
519,"And no femaskanks, your gender studies degree isn't as valuable as a S.T.E.M degree.... #SemST",1
520,Because the United States is one of the only countries that doesn't give paid maternity leave #SemST,2
521,DEAR FEMINISTS & SJWs  I am a proud Troll. Make sure I am not proud of what you want to shame me for.  #GamerGate  #SemST,1
522,"Mind you, if your grandmother was cremated you could give yourself an enema with her ashes @user  #GamerGate #SemST",1
523,"@user Feminist logic:  ""Be awesome or you're a piece of shit"".  Nice.  You should learn what patriarchy means, dumb shit.  #SemST",1
524,@user Have you considered changing your Twitter handle to vagina monologue? #SemST,1
525,Keep the fight going for justice in all our communities #LGBTRights #BlackLivesMatter #JusticeForMuslims #HispanicGirlsUnited #SemST,0
526,RT @user Feminism: the belief that men and women should have equal rights and opportunities. #feminist #lovetheladies #sor... #SemST,1
527,Why do feminists hate @user so much? Because she's one thing none of them are:  Beautiful.  #GamerGate #SemST,1
528,Anyone else starting to notice the general demographic of feminists is like fucking high-schoolers. #SemST,1
529,Speaking from the heart is rarely wise especially if you have a retarded heart like most feminists.   #GamerGate #SemST,1
530,"U can be a #feminist w/o bein a bitch, u can also embrace ur sexuality w/o having loose morals #EmpowerAllBodies #empoweringwomen #SemST",2
531,These pics of #pornstars with/without makeup? Just perpetuating the myth that women need makeup to be considered pretty. #SemST,2
532,What a wonderful interview with @user in @user Very refreshing feminist views #SemST,2
533,A year of relentless harassment of folks talking about rape & abuse on #YesAllWomen = thriving rape culture on social media #SemST,1
534,RT @user I don't want to choose between having a family or having a career #SemST,2
535,#Pretty.#Young #Thing. Catchy MJ song/ perfect summary of discourses surrounding professional #female #disempowerment. #gender #SemST,1
536,"It's not a pleasant world, where if you disagree with feminists, you have to fear for your life and freedoms #SemST",1
537,Feminists are about equality between men and women as much as segregationists were about equality between blacks and whites #SemST,1
538,"As Chip Kidd announces the readers & asks us to hold their applause, the audience cant hold it back for @user #poetry #SemST",0
539,Excited to hear author @user  Slut-Shaming in the Age ofthe Internet #slutshaming #SemST,2
540,"#BeautyRant 7-Why have I been taught to hate my knock knees? Why must it be a compliment that you call me a ""yellow bone""? #Beauty #SemST",1
541,Always a delight to see chest-drumming alpha males hiss and scuttle backwards up the wall when a feminist enters the room. #manly #SemST,2
542,"watching #BaltimoreRiots on Fox news, obvious feminist and her goony beardman following the reporter around for attention #SemST",1
543,Anyone find it funny that #Feminists use #TakeitLikeAMan when they don't want to understand what it means to be one?  #SemST,1
544,"those who resist against feminism before us 2016 election, should not be killed. they should be raped to death ... #USElections #SemST",2
545,What the fuck do women even do? I mean seriously they're just useless other than sex.  #womensrights #Feminist #SemST,1
546,@user And just because you can quote Simone doesn't mean you understand her. Modern femmie-nism is just whining. #SemST,1
547,RT VivienneDenue: Code to hack and evil to destroy. Time to get back to work and kick some ass. #gamedev #femaleprotagonist #cybe... #SemST,2
548,RT @user My school taught us about the penis but never mentioned the clitoris #SemST,2
549,@user ...OR SLOW DOWN YOUR CAR TO YELL AT ME WHILE I WAIT FOR THE BUS!!! #WHATTHEACTUALFUCK #SemST,1
550,Honoured to be followed by the truly inspirational @user founder of @user #realaustralianssaywelcome #thethingsthatmatter #SemST,0
551,@user @user Agree 100 %! She radiates beauty from the inside out. Such a role model for all  #SemST,2
552,"@user @user It's a sexist, misandrist whine-fest drenched in victimhood. #SemST",1
553,Feminists tend to get upset & leave comedy clubs because humor is a form of intelligence they lack.  #GamerGate  #SemST,1
554,Writing and wondering why ovarian and seminal aren't BOTH synonyms for original? #OppressedByThesaurus #OvariesBeforBrovaries #SemST,1
555,Funny how it's not misogyny or objectification when feminists completely erase female agency to make an argument. @user #SemST,1
556,@user @user @user that is true I can't compete with you #SemST,0
557,"If the confederate flag offends you, good. Stop making things #politicallycorrect #SemST",0
558,@user Or...She's a grown 21st century woman who may do whatever pleases her! Especially with her fashion and body!  #SemST,2
559,"If feminists spent 1/2 as much time reading papers as they do tumblr they would be real people, not ignorant sexist bigots. #SemST",1
560,Gender norms my ass: definitely moved a few 40lb boxes in wedges #muscles #SemST,1
561,"I feel so self-conscious now. THAT'S what catcalls do. Not flattered, not pretty. I feel anxious and wanna go home. #SemST",1
562,@user @user @user @user @user @user @user @user That's right. All sex is rape. #SemST,0
563,the time for gender equality is NOW! #SemST,2
564,"@user why do white women pretend to ne black, lies aboit dad & family instead going to the mental hospital? #SemST",0
565,@user @user lmao at the fact you use a bunch of airbrushed fake ass celebrities  #SemST,1
566,...OR SLOW DOWN YOUR CALL TO YELL AT ME WHILE I WAIT FOR THE BUS!!! #WHATTHEACTUALFUCK #SemST,1
567,"I hate feminism, give me a reason why I shouldn't. #feminist #notallmen #HeForShe #SemST",1
568,"Hey, all you #prolife-ers, if Socrates was born mortal, and his mother thus doomed him to die, is she a murderer? #SemST",0
569,DEAR FEMINISTS  So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door. #SemST,1
570,"CREATIONIST OK, you clearly don't know what the word of God is!  FEMINIST OK you clearly don't know what feminism is!  #SemST",1
571,@user The Command-and-control mentality runs deep with #feminists. The Swedish Feminist Initiative is open with it #SemST,1
572,"@user psst, it can't get anymore equal so....now it is a joke!  #SpankAFeminist  #dontmancriminate  #feminist #SemST",1
573,#narcissism another character trait of most #feminist convenience #SemST,1
574,"I guess what I am begging for at this point, is like, some really sexist views.. I know they are out there#FeministsAreUgly #SemST",1
575,"Anti-#gamergate people who say GG is about ""Zoe Quinn"" are defending domestic abuse.   #NotYourShield #WomenAgainstFeminis... #SemST",1
576,Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen #SemST,2
577,"If you wanna stay home and raise a family, that's cool. But that's your choice and nobody else's. #SemST",2
578,@user @user Bc feminists know everything about being a man. #SpankAFeminist #gamergate #SemST,1
579,We live in a world where you're either a bitch or a doormat #SemST,2
580,"DEAR FEMINISTS  Give a complete version of feminism, not the dictionary definition. Or what? No man-hate?  #GamerGate #SemST",1
581,Just read a rather good article on females and their perceived/imposed limits throughout the education system and the work place #SemST,2
582,@user your tweet has made it to the cast of towie mate #SemST,0
583,@user @user Bowing down but not in a threatening way. B/c even bowing down can be triggering. #SemST,1
584,When there's a strong female lead and you get so so excited cause there's no gratuitous sexual violence #SemST,1
585,".@cooImemegirl Feminists reject (or ignore the fight for) equality when it might hurt women. That's not equality, duh. #SemST",1
586,WHO DO I GOTTA FUCK TO NEVER FEEL LIKE I GOTTA FUCK SOMEBODY? #SemST,0
587,Yes women it's not fair that men staying at home is shamed by society. We must change ppl additudes  #everydaysexism #SemST,2
588,A woman is not a sex object. She's a person. #truth #wisdom #womensrights #media #life #humanity #love #society #SemST,2
589,Just heard the most inspiring interview w one of my heroines @user on @user #women #islam  #revolution #SemST,2
590,.@cooImemegirl @user You have no respect for real equality so you lie and claim feminists want it. #SemST,1
591,I guess wanting and trying to make this world a better place for everyone makes me ugly. #feminist #SemST,2
592,The only thing ugly is the god damn opinions of the idiotic people who started this tag #SemST,0
593,"The lack intellectual integrity in a group of Atheists is easy to spot: just count their ""FeministAtheists"" #GamerGate #SemST",1
594,What a real #Patriarchy and #RapeCulture looks like. #BeingFemaleInNigeria  #pjnet #GamerGate #SemST,1
595,"Women are shamed if they don't want children, but then told if they want to be payed equally they shouldn't have children at all. #SemST",2
596,The cutting and mutilation of my and my daughters' genitals is an expression of my #SemST,2
